0,1,2,3,4,5
4,2072188719,Sun Jun 07 20:33:30 PDT 2009,NO_QUERY,sweetmexicangal,@sweetmexicangal Hello!!!!   how are you????
4,2058499402,Sat Jun 06 15:03:49 PDT 2009,NO_QUERY,hollyalyxfinch,@clareh83 that would be lovely 
4,2065265363,Sun Jun 07 08:14:18 PDT 2009,NO_QUERY,pritthish,w00t hackbook supports my Marvel Yukon built in ethernet card  10.5.7 ftw!
4,2053531514,Sat Jun 06 04:53:05 PDT 2009,NO_QUERY,lewis8000,At the cinema about to watch Terminator Salvation with Mum 
4,2176628941,Mon Jun 15 04:22:03 PDT 2009,NO_QUERY,MenJay,Currently Listening to Craig David's Don't Love You No More 
4,2069156557,Sun Jun 07 15:21:54 PDT 2009,NO_QUERY,kevincastro,@PleaseBeMine i think so.. the cameras were filming them so im guessing its a YES 
4,2014330564,Wed Jun 03 01:10:26 PDT 2009,NO_QUERY,Isil_Loves_Mcr,"@MISSMARY77 ahh,me too.I don't feel like to online or write somethings  cause The weather is effin hot.I know.I'm doing alright =D"
4,1996842238,Mon Jun 01 15:47:23 PDT 2009,NO_QUERY,iball12,"FREE rootbeer float @ Sonic Wednesday! Lol YAY  man I'm tired, best waterbreak I eva had."
4,2059715158,Sat Jun 06 17:29:30 PDT 2009,NO_QUERY,iluvmybaby2231,Lakehouse...who knows what will happen...Lovin' It 
4,2177162278,Mon Jun 15 05:34:41 PDT 2009,NO_QUERY,filmnoirgirl,@gillianrundell7 aw lovely  x
4,1556532515,Sat Apr 18 23:12:54 PDT 2009,NO_QUERY,katieekayy,@nickTML so we walked 5 miles in the pouring rain to find the damn venue for tom..so stoked 
4,1677596201,Sat May 02 02:56:52 PDT 2009,NO_QUERY,hey_its_mark,this is brilliant ha  http://tinyurl.com/cgccep
4,1833606436,Sun May 17 23:50:22 PDT 2009,NO_QUERY,anaposomiau,done with the Finnish Great Depression of the 1990s - on to the next section of the paper 
4,1688932505,Sun May 03 12:14:42 PDT 2009,NO_QUERY,Icecreamgirl20,In heaven. At the nail shop getting a mani and pedi. Feeling much much better today! 
4,2065102707,Sun Jun 07 07:53:57 PDT 2009,NO_QUERY,sissicru,"After cleaning, washing, shining and ironing everything in sight, I'm taking a new book out to the park  Later!"
4,1752383510,Sat May 09 21:46:29 PDT 2009,NO_QUERY,FoskettPhoto,"@Sparkin1 sorry I missed you at the farm today, but DM me if you would like some photos from today "
4,1468267969,Tue Apr 07 00:38:48 PDT 2009,NO_QUERY,epidaetia,@sh00nya bad thing is i need to work more on it.... 
4,2063179365,Sun Jun 07 01:39:32 PDT 2009,NO_QUERY,DCBTV,Morning Twitter 
4,1990293200,Mon Jun 01 04:27:48 PDT 2009,NO_QUERY,blackbirdsings,@FreshlySkweezed It was my birthday yesterday! I have been thoroughly spoiled. 
4,1558343514,Sun Apr 19 08:04:42 PDT 2009,NO_QUERY,DazzleMeThis,@judez_xo why ello ello  whatchu up to?
4,1993098117,Mon Jun 01 09:49:44 PDT 2009,NO_QUERY,DevLano,"@KateHolderness You can add me on #SecondLife I'm Dev Diker.  I've been looking into the music dj scene, that can be made in SL."
4,2047297670,Fri Jun 05 13:26:37 PDT 2009,NO_QUERY,DinhaLima,until tomorrow! kiss call me  tweet tweet
4,1978283978,Sat May 30 22:55:12 PDT 2009,NO_QUERY,dangergianni,@CRAZi3B3AUTiFUL kay thanks! 
4,2176927168,Mon Jun 15 05:04:30 PDT 2009,NO_QUERY,Th3PinkRabbit,@MrsSmith007 people like you always have all the fun....do you notice the english wit.. aka sarcasm  lol have a good one 
4,2009941821,Tue Jun 02 16:32:20 PDT 2009,NO_QUERY,PrettyE,"@spanishbLiss If I could only do my nails...But, I don't they would turn out as pretty!  CUTE"
4,2049345665,Fri Jun 05 16:43:11 PDT 2009,NO_QUERY,junklekennedy,@cinnleigh Hey chica!   #20BoySummer
4,2052108375,Fri Jun 05 23:41:12 PDT 2009,NO_QUERY,bojanpejic,just saying hi from Budapest 
4,2049481460,Fri Jun 05 16:57:29 PDT 2009,NO_QUERY,scaliberharlem,@sexiiscorp ahh good to have you back... I missed ya 
4,1990352961,Mon Jun 01 04:38:03 PDT 2009,NO_QUERY,jonwoodward,"@amypalko hmmm, not sure about that!! "
4,1691900084,Sun May 03 18:51:04 PDT 2009,NO_QUERY,prismkitty,"Show over; after-dinner over; make-up, false eye lashes, &amp; contacts removed. Whew.  Fabulous day."
4,1976721331,Sat May 30 18:52:10 PDT 2009,NO_QUERY,DANIELbeastRAWR,listening to my iPod  I love it because when I put it on shuffle now I get songs I actually like. lol
4,1792892036,Thu May 14 00:36:24 PDT 2009,NO_QUERY,Baz69,@Wossy morning! Do you deliver? I an ill as well sorbet would ease my throat 
4,2061181232,Sat Jun 06 20:20:33 PDT 2009,NO_QUERY,taraw07,@GMGDIVA139 alright  but I think she was thinking of staying at the Palms too...still unsure though...
4,1971530910,Sat May 30 07:19:16 PDT 2009,NO_QUERY,DionRodrigues,@ICU_Looking after you upload a pic TwitPic let's you type in a caption and then puts it on Twitter for you 
4,2055459925,Sat Jun 06 09:21:22 PDT 2009,NO_QUERY,_richUK,On way to Brum to see Mum and see how Sis's new job is going  will also pick up a few things whilst there
4,1992231254,Mon Jun 01 08:25:00 PDT 2009,NO_QUERY,oliver1978,"Taken photos near lÃ¼beck. Overhearing conversation: &quot;there's a guy from the newspaper, taking photos&quot; "
4,2068575416,Sun Jun 07 14:19:11 PDT 2009,NO_QUERY,TwistedHelen,@GodivaGirlCov I take time off my usual job to run a polling station &amp; count votes so I always get excited  Not counting 2day tho.
4,2068475686,Sun Jun 07 14:08:39 PDT 2009,NO_QUERY,FireLilyAMG,Busy so far today. doing well. Cooking now. Will share about it once i'm done and settled in 
4,2052016911,Fri Jun 05 23:25:10 PDT 2009,NO_QUERY,LulMiranda,Finally finished going to bed  
4,2001883673,Tue Jun 02 02:24:31 PDT 2009,NO_QUERY,cwelton,@darciec Thanks for the tip  I need to start playing again!
4,2046867829,Fri Jun 05 12:48:35 PDT 2009,NO_QUERY,Evolittleboy,"What's the point of follow Friday? I see people telling me to follow 15 people at a time. Maybe I don't wanna follow all them, pick ONE! "
4,2064396197,Sun Jun 07 06:08:58 PDT 2009,NO_QUERY,x3alexx,happy birthday daddy!  i love you!
4,2002006343,Tue Jun 02 02:49:43 PDT 2009,NO_QUERY,sandramjoll,2 exams left 9 days 'till denmark 
4,2014999376,Wed Jun 03 03:23:03 PDT 2009,NO_QUERY,hao_country,"Good evening. Just woke up. God, its raining hard! Keep safe tweetple! "
4,1754244288,Sun May 10 05:33:42 PDT 2009,NO_QUERY,TerriCook,@allaboutenergy Hey Beautiful Lady and to you also. HOpe you have had a lovely weekend 
4,1978909174,Sun May 31 00:54:02 PDT 2009,NO_QUERY,wtjs123,@letmesign what is it that your over?I wanna know!! 
4,1979567481,Sun May 31 03:36:15 PDT 2009,NO_QUERY,meducate,@AngelaKeen Sounds awesome!  My day is just beginning 
4,1968300612,Fri May 29 21:09:32 PDT 2009,NO_QUERY,karixo,"whoahhhhh, i can't hold my eyes open anymore "
4,1553984844,Sat Apr 18 15:45:10 PDT 2009,NO_QUERY,liviaokokok,@alm0stk00l those are the best 
4,2055370489,Sat Jun 06 09:11:32 PDT 2009,NO_QUERY,Maya___,@hhmcsharry YOU TOO  !!!!
4,1834272765,Mon May 18 02:17:42 PDT 2009,NO_QUERY,peterdtza,@SusanaKennedy Hi Susana! There is a little more to it than that  This info may be of help http://bit.ly/wrfYd
4,1881338106,Fri May 22 04:21:59 PDT 2009,NO_QUERY,wieger88,I am going to Decibel Outdoor Festival  August 15th
4,2071386083,Sun Jun 07 19:18:44 PDT 2009,NO_QUERY,crazylolli29,i like when cute boys text me for no reason. 
4,2175433921,Mon Jun 15 00:58:48 PDT 2009,NO_QUERY,tololy,@TheArabObserver Happy happy birthday 
4,1992559575,Mon Jun 01 08:57:09 PDT 2009,NO_QUERY,brtoon,"@Jennifalconer Enjoy your deserved day off Jenni ? Can I have a lottery win on Wed night, early birthday pressie for thursday - 39 GULP "
4,2056445245,Sat Jun 06 11:09:26 PDT 2009,NO_QUERY,MKell_USMCwife,I finally get to shoot this much anticipated wedding today! It's an absolutely gorgeous day in upcountry Maui 
4,2189018407,Mon Jun 15 23:03:37 PDT 2009,NO_QUERY,JHOFFx,"going to phish tomorrow night at the fox, should be fun....  "
4,2063557343,Sun Jun 07 03:08:32 PDT 2009,NO_QUERY,quietkarma,Treating those who invest time in you with respect &amp; love is the best 'thank you'. Imagine how lovely it would be if everyone did that? 
4,1969690833,Sat May 30 00:52:55 PDT 2009,NO_QUERY,danielapoke,Hazel and Vine was AMAZING tonight. One of my favorite shows to date. I'm so glad I went  My day was made because of that performance 
4,2189185329,Mon Jun 15 23:26:22 PDT 2009,NO_QUERY,AbdullahB,@1capplegate hope u have a safe journey 
4,1828044631,Sun May 17 11:58:41 PDT 2009,NO_QUERY,TnCo,Yessss gotta love being reunited  Chris=Missed!
4,2176199088,Mon Jun 15 03:11:56 PDT 2009,NO_QUERY,trishasales,Importing pictures from my digicam to my laptop. 
4,2046937018,Fri Jun 05 12:54:45 PDT 2009,NO_QUERY,HectorG09,thunder and lighting... my kinda weather.  posted up in tha NO. with my babe.
4,1692371651,Sun May 03 19:51:17 PDT 2009,NO_QUERY,androidlust,@subVert Yes! Road trip!! 
4,2182655393,Mon Jun 15 13:27:37 PDT 2009,NO_QUERY,catherinedncr,@anthonycutillo i can't wait to see it! 
4,2053501590,Sat Jun 06 04:46:51 PDT 2009,NO_QUERY,gloom1st,"Bahhh last message was meant for facebook, getting hang of new interface now "
4,2063090948,Sun Jun 07 01:20:09 PDT 2009,NO_QUERY,vishalgangawane,@abhinavsonkar looking forward to it 
4,2012573249,Tue Jun 02 20:53:52 PDT 2009,NO_QUERY,ConversationAge,"@KrisColvin well, then. That's cool. Since @sonnygill is asking for more video and I tend to be content-rich, I might break your rule "
4,1572844362,Mon Apr 20 22:45:39 PDT 2009,NO_QUERY,ANewLevel,@DougBenson I hope you enjoyed 420. 
4,2003062626,Tue Jun 02 05:47:57 PDT 2009,NO_QUERY,soulgetsitright,Five guys  hahah what a crappy paying job...there better be cute boys that work here. Or at least fun girls!
4,2061167831,Sat Jun 06 20:18:55 PDT 2009,NO_QUERY,Lauratu,At Ryan's bday party! Got here and saw my bf's aunt (the young and fun auntie)  btw the bbq is yumm a.k.a. craack (4 lack of bttr words)!
4,1976835849,Sat May 30 19:14:06 PDT 2009,NO_QUERY,zhanggq,"????????????????high???????????????????(??)????????,   ??????????????????????ï¿½??????...', ????'?', ï¿½??...' ? ï¿½?ï¿½?ï¿½??...ï¿½?'?ï¿½?????????? ..."
4,1468852326,Tue Apr 07 04:04:12 PDT 2009,NO_QUERY,iLuPJA,@ryanseacrest I say pocket square. I think it looks better 
4,1966675707,Fri May 29 18:11:40 PDT 2009,NO_QUERY,MsZandraH,I'm juming off with @MrVegasNYC at Peep and we are chiiiiiiiiiiliiiiiiin 
4,1880966307,Fri May 22 03:07:53 PDT 2009,NO_QUERY,nowthatsmint,yay rod stewart 
4,2055621245,Sat Jun 06 09:39:08 PDT 2009,NO_QUERY,LeoNetworks,Will be watching the India game. Good that we're batting first! 
4,2065594277,Sun Jun 07 08:54:56 PDT 2009,NO_QUERY,ElisaC,"@AnissaMayhew Wow, apparently @missbritt is one of the most versatile multi-talented people ever!  "
4,2017267937,Wed Jun 03 08:07:10 PDT 2009,NO_QUERY,KiaMorganSmith,@HumanityCritic Wow...what are you doing to those women!!   
4,1563556953,Sun Apr 19 23:17:45 PDT 2009,NO_QUERY,Miss_Casey,Had a great day and is lovin life  Goodnight!
4,2181200004,Mon Jun 15 11:30:15 PDT 2009,NO_QUERY,AbbieKirwan,really bored... listening to music 
4,1882483580,Fri May 22 06:57:23 PDT 2009,NO_QUERY,BeckiYagh,@hbixler03 I'm glad it is finally working for you 
4,2057316029,Sat Jun 06 12:46:29 PDT 2009,NO_QUERY,joshgard,@DeeptiBella Good luck with ur finals  When ur all done i'll take u out somewhere really nice! U have to come to Portland tho. ;)
4,1978525992,Sat May 30 23:38:06 PDT 2009,NO_QUERY,Kikimagine,The moral : put your dad in an asylum . Graduate HS and live the rest of your life as satan 
4,1557880107,Sun Apr 19 06:24:35 PDT 2009,NO_QUERY,maizatulaliaa,craving for mac and cheese 
4,2051981788,Fri Jun 05 23:19:10 PDT 2009,NO_QUERY,Eliza_Monsalves,got the flu!not the swine flu tho! lol but im heading to a party in melton that has swine flu =S hope i dont catch it! wish me luck!!  
4,2002572286,Tue Jun 02 04:35:43 PDT 2009,NO_QUERY,CeruleanArcher,"Off to work. Yay for new hope, new dreams, and new ideas! "
4,2066555463,Sun Jun 07 10:44:28 PDT 2009,NO_QUERY,lyricmelody,chillin in  Kelowna w/ coastal 
4,1969642928,Sat May 30 00:42:50 PDT 2009,NO_QUERY,sbboricua,just got a new LCD TV 
4,1956193637,Thu May 28 21:22:17 PDT 2009,NO_QUERY,BringBackL0ve,http://twitpic.com/65xyd - I was so darn cute! 
4,1755124761,Sun May 10 08:19:24 PDT 2009,NO_QUERY,SheenaShinigami,"Dee and Cathal are faggots  Cathal your not getting your shoes back , xxx"
4,2183199583,Mon Jun 15 14:10:48 PDT 2009,NO_QUERY,strangebob2,Some sound advice for anyone recently made single  - http://bit.ly/irxrl
4,1977222342,Sat May 30 20:25:18 PDT 2009,NO_QUERY,MaripositaChiio,"I am tired, last night only I slept 3 hours. Good night twitters! That they are pretty sleepy "
4,1988703262,Sun May 31 23:07:51 PDT 2009,NO_QUERY,buckhollywood,@mileycyrus congrats on your award! 
4,1469447899,Tue Apr 07 06:24:45 PDT 2009,NO_QUERY,Mo_Betta,@mizphenomenal god wrote that i just typed it 
4,1573213494,Tue Apr 21 00:10:41 PDT 2009,NO_QUERY,Inksie,"So, nap accomplished, lesson plan for presentation also nearly done... Time to write! "
4,1980242239,Sun May 31 06:09:20 PDT 2009,NO_QUERY,MissJWatson,going to work again... but then I'm off for a week.  yay for summer.
4,1564855353,Mon Apr 20 05:09:14 PDT 2009,NO_QUERY,Wasabi33,"Back from vaca to cleveland and niagara falls, time to get back to reality!  happy monday"
4,1983414423,Sun May 31 13:06:38 PDT 2009,NO_QUERY,Pamluther,"@DenverCatholic thanks for the comment @ examiner.com, btw! I appreciate it! "
4,2059729574,Sat Jun 06 17:31:12 PDT 2009,NO_QUERY,Nikidees,"@wdrummond Me TOOOOOO!!!! Although I had a blast at my friends 40th! Wished I could have come today, too....NEXT time! GO PENS! "
4,1979641537,Sun May 31 03:54:58 PDT 2009,NO_QUERY,headerrfeaderr,had a chill day once again. 
4,1985217574,Sun May 31 16:40:07 PDT 2009,NO_QUERY,kaitlynleeper,Walking the red carpet now  Woohoo!!!
4,1678412736,Sat May 02 06:37:32 PDT 2009,NO_QUERY,invinzee,@denvy can try  drop a tweet with ##awaresg_tshirts so i can track orders #awaresg
4,1680239044,Sat May 02 11:13:19 PDT 2009,NO_QUERY,itbrittanybetch,Sisters play then outtt 
4,2185802483,Mon Jun 15 17:55:41 PDT 2009,NO_QUERY,BPozzi,"Heleen, what's the problem?? I'm sad now... Me and my habit to feeling my friend's pain :/ Doon't cry DDD; Pleease "
4,2190631211,Tue Jun 16 03:17:01 PDT 2009,NO_QUERY,pstrangermusic,Joined Twitter -  Looking forward to use it 
4,1979716201,Sun May 31 04:13:00 PDT 2009,NO_QUERY,nenglita,Ironing while my hubby do the laundry.nunpung langit molor 
4,2039656824,Thu Jun 04 22:29:08 PDT 2009,NO_QUERY,AstroZombie13,@travisking yep it's major fun! like party time in that place! 
4,1548673878,Fri Apr 17 21:37:38 PDT 2009,NO_QUERY,boshemia,"@vpsean Greetings, I just shot you a response to your email "
4,2061864523,Sat Jun 06 21:47:21 PDT 2009,NO_QUERY,anderwood,Tonight is great 
4,2175727024,Mon Jun 15 01:49:14 PDT 2009,NO_QUERY,meteora187,Paul van dyke - nothing but you 2009 (super8 and tab remix)  love that track well go for it AvB Dance valley 2009 secret area - ASOT
4,2182971511,Mon Jun 15 13:52:39 PDT 2009,NO_QUERY,DenTheMennis,Going to work! Stop by the subway and visit me!! . Its the subway by meijer on 59.  dont buy anything tho. Just come stick around!!
4,1751395003,Sat May 09 19:20:55 PDT 2009,NO_QUERY,MzSharie,is going to see the Hannah Montana movie!!...lol...what a dork huh?! 
4,2193575729,Tue Jun 16 08:38:41 PDT 2009,NO_QUERY,herreramarisa,@drummeroy nice new name  how you holding up?
4,1983639927,Sun May 31 13:32:44 PDT 2009,NO_QUERY,katkimjac,@HeatherSolos someday! you guys can make it out... 
4,1975231961,Sat May 30 14:43:27 PDT 2009,NO_QUERY,fysaen,"uuuh so damn hot, clock is almost 1am and it's still over 20 c  in here.... "
4,2053224549,Sat Jun 06 03:45:50 PDT 2009,NO_QUERY,IamDivaGlam,@djmsquared1 same! I was gonna say 23 to 25 but thought that was cheating lol born Jan 25 
4,1975659332,Sat May 30 15:37:36 PDT 2009,NO_QUERY,grazian,@ ontario mills. Got a good parking spot! 
4,2051160285,Fri Jun 05 19:58:22 PDT 2009,NO_QUERY,anewearth4us08,I think she's a class act so here it is  http://bit.ly/zQquN
4,1992294504,Mon Jun 01 08:31:10 PDT 2009,NO_QUERY,LizzyBee16,got my final grade in Chinese! i got a 'B'! YAY! 
4,1755313565,Sun May 10 08:49:08 PDT 2009,NO_QUERY,Teeshurrz,"@souljaboytellem Yessir, That's The Louis V Scarf I Said I Digged, Swagger On Point! "
4,2060382936,Sat Jun 06 18:48:10 PDT 2009,NO_QUERY,Anitajlo,@Pink Awesome show last night! LOVED IT 
4,1881128913,Fri May 22 03:41:51 PDT 2009,NO_QUERY,rikahearts,@angellifaye thanks for telling me  she says that the other ones was fake
4,1551941331,Sat Apr 18 10:22:17 PDT 2009,NO_QUERY,stevietrix,Pastis with Esme 
4,1998780230,Mon Jun 01 19:06:44 PDT 2009,NO_QUERY,cgoodman5,watching the pups wrestle on the couch 
4,1691014468,Sun May 03 16:54:00 PDT 2009,NO_QUERY,brokerkathy,@MontanaMonica Thank you...so he did have a telephoto   Very Nice....
4,1932625295,Tue May 26 21:51:31 PDT 2009,NO_QUERY,sweeezy,Who was it with? relyT? Haha and Im guessing by &quot;Does anyone have any prayer requests?&quot; that your asking me... 
4,1573894129,Tue Apr 21 03:21:30 PDT 2009,NO_QUERY,Karissadanae,currently watching Twilight on Dvd and wishing edward cullen was mine all mine haha 
4,1970036580,Sat May 30 02:11:36 PDT 2009,NO_QUERY,J_Monopoly,"HAPPY BDAY 2 1 OF THE GREATEST MOST UNDERRATED MC'S 2 EVER TOUCH A MIC BIG L (RIP MAY 30th 1974-FEB.15th, 1999) See he's a fellow Gemini "
4,2051530176,Fri Jun 05 22:14:30 PDT 2009,NO_QUERY,ShyanneViss,I love my brother ronnie! I like how he gives me advice on wat to wear! 
4,1881088334,Fri May 22 03:33:38 PDT 2009,NO_QUERY,muthiamutie,@ivacory lucu deh background nya 
4,1835095506,Mon May 18 05:07:28 PDT 2009,NO_QUERY,SilknPearls,@Katanya231 yes! Party for #GFREE on May 31st use #CGFT hashtag more details later 
4,1795043012,Thu May 14 07:03:05 PDT 2009,NO_QUERY,tennis_queen09,@Gok_Wan Heya Gok hope your ok? Your coming to my home town soon to open the designer outlet mall. 
4,2065869669,Sun Jun 07 09:27:07 PDT 2009,NO_QUERY,djpedrobueno,"@jodywisternoff &quot;tiesto and britney&quot;.. LOL.. at least it wasn't Paris Hilton asking for it, right? "
4,1989739828,Mon Jun 01 02:38:24 PDT 2009,NO_QUERY,andie_t,@wooller noooice. up to his all tricks then! 
4,2061397930,Sat Jun 06 20:47:06 PDT 2009,NO_QUERY,HoztyleSally,"Video: The Cranberries âZombieâ? Staying my ass home, no partying for me tonight  http://tumblr.com/xqu1yzz3f"
4,1969595133,Sat May 30 00:33:11 PDT 2009,NO_QUERY,adambonsey,"Tonight was epic, thanks Nettie "
4,2184228026,Mon Jun 15 15:36:19 PDT 2009,NO_QUERY,lilisaac,@Sandyybabyy That's Cool and all! 
4,1468584017,Tue Apr 07 02:33:23 PDT 2009,NO_QUERY,natobasso,@spanishmanners TextWrangler is awesome. Especially when I finally figured out how to increase the default font size. 
4,2179058209,Mon Jun 15 08:35:06 PDT 2009,NO_QUERY,CD09,"@jannarden I can't believe it...you have a cat???   Have a great day, let us know what movie you go and see. "
4,2189699375,Tue Jun 16 00:40:43 PDT 2009,NO_QUERY,sprik,...Tougher than the rest op de radio... da's ff geleden 
4,2045198964,Fri Jun 05 10:22:50 PDT 2009,NO_QUERY,audrey2k,"@EmilyHJ @JoelJost Ah, have a lovely time. I'd be jealous, but I'm not sure it's not a sin.  Someday, New England, someday..."
4,1554402419,Sat Apr 18 16:54:03 PDT 2009,NO_QUERY,annagmcl,@mraulston  I feel like there will be a lot of Devo playing at our house in the near future 
4,1751644001,Sat May 09 19:56:06 PDT 2009,NO_QUERY,suzi98babe,@glossymom yeah i am getting to that point. Need a new phone anyway so its gonna happen real soon!! 
4,1980026783,Sun May 31 05:25:30 PDT 2009,NO_QUERY,Sidney96,@PinkLightning_ ok   I like 30STMs song &quot;from yesterday &quot; it's my chill out song 
4,1988872153,Sun May 31 23:37:30 PDT 2009,NO_QUERY,LionelEscobar,woo hoo..just ran 2 miles...ready to take on the week!  
4,1678089069,Sat May 02 05:26:57 PDT 2009,NO_QUERY,adityateja,Weeked..the time of my life 
4,2064685005,Sun Jun 07 06:55:12 PDT 2009,NO_QUERY,mauramora,"scoping dad's old shoes, found some old loafers &amp; wingtips, as well as a weathered old pair of amazing oxfords. they fit me perfectly "
4,2058878498,Sat Jun 06 15:48:34 PDT 2009,NO_QUERY,PanamasFinest,finally finished movin...may get aquainted wit the nunu an stay in 
4,1881108727,Fri May 22 03:37:50 PDT 2009,NO_QUERY,Nautinkotbkitty,@dannywood damn did u sleep in again? U &amp; Jon must have danced ur fine asses off!! Ow did u get my message on myspace? Have a good one! 
4,2063717884,Sun Jun 07 03:48:11 PDT 2009,NO_QUERY,dannyunited,@caShaY hope you had a blast beautiful  till next time
4,1978784630,Sun May 31 00:27:32 PDT 2009,NO_QUERY,nickfresh,"@adambeaugh you NEVER invite me to shit, buddy. *sigh* "
4,2065785899,Sun Jun 07 09:17:10 PDT 2009,NO_QUERY,ZOMFGG,"Lets twitt it!   There's cheer tomorrow from 8am- 12pm break 2pm- 5pm. Nice eyh?  Btw, tomorrow is our last day with Steph, the coach "
4,2190006267,Tue Jun 16 01:30:10 PDT 2009,NO_QUERY,SpellboundDeb,"Is at work so no access to FB but to those who asked about Seven Pounds... yes, watch it!! "
4,1997233553,Mon Jun 01 16:29:26 PDT 2009,NO_QUERY,modbird,@dsbrennan me too! thanks  yoga was awesome  how's your night goin?
4,2064127314,Sun Jun 07 05:18:52 PDT 2009,NO_QUERY,kt_did04,So I'm not as tired as I thought I'd be... I'll probably feel it later. Lookin' forward to a nap! 
4,1827658542,Sun May 17 11:10:31 PDT 2009,NO_QUERY,DoktorAvalanche,@ZyphBear Not in our guild.  
4,1880391358,Fri May 22 01:04:29 PDT 2009,NO_QUERY,SneakZkiD86,"Lol, cRazy managEr askin' me 2 teach hIm hOw 2 woRrk  ahahahahahahahahahahaha"
4,2070749815,Sun Jun 07 18:14:03 PDT 2009,NO_QUERY,jennyGPA,@DebVaFOD ya know some of us moms just don't like the camera too much so we barely have any good pics of ourselves haha 
4,2175106684,Mon Jun 15 00:06:05 PDT 2009,NO_QUERY,itzkaren,"my twitter first! Had to try it...looks fun...time for bed! Night, new friends  Pls..good thoughts about that grant-update tmrw. promise"
4,2005925999,Tue Jun 02 10:23:24 PDT 2009,NO_QUERY,LadyScholar08,"@Vivibby right now im rushing 2 do this project thats due @ 11am... and its now 10:22am... and tweeting, and listening 2 music "
4,2000925860,Mon Jun 01 23:20:21 PDT 2009,NO_QUERY,KdeR,Signing off for the day - tweet you all tomorrow 
4,1969747755,Sat May 30 01:04:51 PDT 2009,NO_QUERY,keraminers,@IgnitionUK Sounds goood to me  But I'm proud of being weird! It's better than being normal so... but you can kick ass anyway 
4,1980288842,Sun May 31 06:17:56 PDT 2009,NO_QUERY,tttyg,7 more weeks. 35 more days of actual school. 175 hours of lessons. And them I'm done with Year 10 
4,1970107226,Sat May 30 02:29:06 PDT 2009,NO_QUERY,sheshel,"@MicheleKnight I shall, and in the sunshine   Happy house hunting..."
4,2053970594,Sat Jun 06 06:13:08 PDT 2009,NO_QUERY,daneJAAA,On the bus on my way to albany. Get to see erich real soon 
4,1469048368,Tue Apr 07 04:59:32 PDT 2009,NO_QUERY,SandraRose,"Lovin' the 'block' function! Out of sight, out of mind "
4,1981533007,Sun May 31 09:21:14 PDT 2009,NO_QUERY,SilknPearls,@Mom3CuteBoys I see you  #CGFT
4,1679107866,Sat May 02 08:33:12 PDT 2009,NO_QUERY,death_by_robot,shower_bbq_orlando/kelly_ 
4,1985858372,Sun May 31 17:54:23 PDT 2009,NO_QUERY,Dayna_aka_Rowan,"Thanks, everyone. I'm feeling rather pleased, probably out of proportion to the actual news. However, I haz a happy. "
4,1971206558,Sat May 30 06:30:40 PDT 2009,NO_QUERY,daggirl23,loving this weather 
4,1957487739,Fri May 29 00:39:28 PDT 2009,NO_QUERY,zestyo,Its so nice to have money again 
4,1970302623,Sat May 30 03:17:57 PDT 2009,NO_QUERY,x3missLautner,"#myweakness - follow me &amp; see  i have a few weaknesses, starting with shopping &amp; shoes! haha!"
4,2063785470,Sun Jun 07 04:04:00 PDT 2009,NO_QUERY,missladybitch,"I'm covered in cat hair! It was worth it though, warm blanket and cute kittehs  #fb"
4,2060364825,Sat Jun 06 18:46:07 PDT 2009,NO_QUERY,smiller1012,@joledo   they're self-destructing again!
4,2062824235,Sun Jun 07 00:25:21 PDT 2009,NO_QUERY,popculturezoo,@Duidl_Media need a late night snack?  
4,1986375521,Sun May 31 18:45:11 PDT 2009,NO_QUERY,emifitz,@gingerswann congrats! You're a true stoner! 
4,1998612818,Mon Jun 01 18:50:21 PDT 2009,NO_QUERY,David_Hallett,@juhasaarinen all the cool kids are using TwitterFox 
4,1573131639,Mon Apr 20 23:50:54 PDT 2009,NO_QUERY,1jh,Morning Twitterverse  I am tired!
4,1554106605,Sat Apr 18 16:05:09 PDT 2009,NO_QUERY,lauryglory,vanilla  citron with nutella was not that great 
4,2182809717,Mon Jun 15 13:39:55 PDT 2009,NO_QUERY,bidspotterceo,Don't kill anyone!  I told them to call you!! 
4,1832837196,Sun May 17 21:37:08 PDT 2009,NO_QUERY,wishwithme,Check out my new SUPER NINJA!   http://bit.ly/s3N6t
4,2062965478,Sun Jun 07 00:54:09 PDT 2009,NO_QUERY,etfp,@KRoseL i reserve the right to not tweet about how i'm thinking about you kelle. 
4,1978933736,Sun May 31 00:59:34 PDT 2009,NO_QUERY,Stefyyy,"wow you rocked it out right through the keys, i'm pretty sure that you broke that piano "
4,1979418972,Sun May 31 02:58:09 PDT 2009,NO_QUERY,NoteRobot,"(@tamsyng) note to self, must list the other 10! and the fabrics and the buttons.mmm will do that later "
4,2049385741,Fri Jun 05 16:47:22 PDT 2009,NO_QUERY,alyssabee,@linderrcurlise EZZACTLY. thats what i'm sayin'. 
4,2072318742,Sun Jun 07 20:47:54 PDT 2009,NO_QUERY,CourtneyFerda,Welcome to arkansas. . Im officially southern  well a southern hippy. .
4,2068889271,Sun Jun 07 14:53:08 PDT 2009,NO_QUERY,murphygrainne,@SteveHealy Rum soaked sultanas 
4,1999331821,Mon Jun 01 20:02:08 PDT 2009,NO_QUERY,supimbay,Awh good ol Celine Dion will do it 
4,1932590746,Tue May 26 21:47:02 PDT 2009,NO_QUERY,Jthemotorider,@rachelreadsalot mmmmm 
